[VAMS][2017-01-05 17:21:12,003] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,553] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,553] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,553] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,553] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,553] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,553] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,553] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,553] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,553] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,553] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,554] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,554] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,554] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,554] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,554] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,554] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,554] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,554] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,554] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,554] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,555] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,555] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,555] INFO | IDLE | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,555] INFO | 连接空闲中 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,556] DEBUG | Processing a MESSAGE_RECEIVED for session 6907 | [NioProcessor-3] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:24,557] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1907","groupName":"","message":"Msg from :Client-0 to: Client1907 time:2017-01-05 05:21:24","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:24,557] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-3] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:24,571] INFO | 接受消息成功 | [NioProcessor-3] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:24,651] INFO | CREATED | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,651] INFO | 创建连接 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:24,651] INFO | OPENED | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,651] INFO | 打开连接 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:24,654] DEBUG | Processing a MESSAGE_RECEIVED for session 6908 | [NioProcessor-4] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:24,654] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1908","groupName":"","message":"Msg from :Client-0 to: Client1908 time:2017-01-05 05:21:24","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:24,654] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-4] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:24,669] INFO | 接受消息成功 | [NioProcessor-4] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:24,762] INFO | CREATED | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,762] INFO | 创建连接 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:24,762] INFO | OPENED | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,762] INFO | 打开连接 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:24,762] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,763] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,763] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,763] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,763] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,763] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,763] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,763] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,763] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,763] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,763] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,764] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,764] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,764] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,764] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,764] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,764] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,764] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,764] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,764] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,765] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,765] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,765] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,765] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,765] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,765] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,766] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,766] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,766] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,766] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,766] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,766] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,766] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,766] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,766] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,767] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,767] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,767] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,767] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,767] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,767] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,767] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,767] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,767] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,767] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,768] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,768] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,768] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,768] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,768] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,768] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,768] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,768] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,768] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,768] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,769] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,769] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,769] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,769] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,769] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,769] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,769] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,769] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,769] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,770] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,770] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,770] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,770] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,770] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,770] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,770] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,770] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,770] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,770] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,771] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,771] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,771] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,771] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,771] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,771] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,771] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,771] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,771] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,771] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,772] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,772] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,772] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,772] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,772] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,772] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,773] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,773] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,773] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,773] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,773] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,773] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,773] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,773] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,773] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,773] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,774] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,774] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,774] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,774] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,774] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,774] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,774] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,774] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,774] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,775] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:24,775] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:24,775] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
